radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,641,1,2015,11091,,32.608223,0.327805,0,1,1,1458931537,1458931537,
GSM,641,1,2013,11972,,32.687631,0.357801,0,1,1,1458931537,1458931537,
GSM,641,1,2013,10612,,32.663171,0.336434,0,1,1,1458931537,1458931537,
GSM,641,1,2018,12261,,32.61324,0.30579,65,6,1,1458931538,1471891616,
GSM,641,1,2018,10342,,32.595972,0.289706,94,2,1,1458931538,1463980061,
GSM,641,1,2017,12302,,32.682176,0.343096,0,1,1,1458931538,1458931538,
GSM,641,1,2016,11082,,32.613848,0.306112,24,2,1,1458931538,1460064327,
GSM,641,1,2016,13603,,32.624329,0.32044,0,1,1,1458931538,1458931538,
GSM,641,1,2018,12232,,32.602378,0.297944,0,1,1,1458931538,1458931538,
GSM,641,1,2018,11891,,32.633309,0.256591,0,1,1,1458931538,1458931538,
GSM,641,1,2018,12241,,32.61925,0.276111,0,1,1,1458931538,1458931538,
GSM,641,1,2018,11881,,32.608079,0.279559,13,2,1,1458931538,1459501051,
GSM,641,1,2018,14341,,32.595225,0.298701,0,1,1,1458931538,1458931538,
GSM,641,1,2018,11333,,32.599706,0.278107,34,4,1,1458931538,1463980061,
GSM,641,1,2016,11362,,32.62491,0.318648,59,2,1,1458931538,1460064327,
GSM,641,1,2018,15223,,32.600235,0.278815,16,3,1,1458931538,1462856916,
GSM,641,1,2019,12283,,32.634545,0.314275,0,1,1,1458931538,1458931538,
GSM,641,1,3011,10212,,32.572017,0.34129,0,1,1,1458931538,1458931538,
GSM,641,1,2019,14733,,32.616197,0.277065,0,1,1,1458931538,1458931538,
GSM,641,1,2019,14232,,32.628645,0.317988,0,1,1,1458931538,1458931538,
GSM,641,1,2019,13603,,32.6232,0.318953,0,1,1,1458931538,1458931538,
GSM,641,1,2027,11463,,32.61375,0.287318,0,1,1,1458931538,1458931538,
GSM,641,1,2019,11212,,32.621722,0.302574,165,3,1,1458931538,1459621545,
GSM,641,1,2019,11501,,32.635258,0.342091,0,1,1,1458931538,1458931538,
GSM,641,1,3011,12431,,32.577696,0.367957,0,1,1,1458931539,1458931539,
GSM,641,1,2019,13141,,32.624939,0.314948,0,1,1,1458931538,1458931538,
GSM,641,1,2019,10612,,32.655691,0.295811,0,1,1,1458931538,1458931538,
GSM,641,1,3012,10863,,32.565038,0.317134,0,1,1,1458931539,1458931539,
GSM,641,1,3012,10702,,32.576461,0.310043,0,1,1,1458931539,1458931539,
GSM,641,1,2019,12282,,32.634285,0.314853,0,1,1,1458931538,1458931538,
GSM,641,1,1003,10163,,32.283565,0.647707,0,1,1,1458931531,1458931531,
GSM,641,1,1003,24071,,32.282914,0.648408,0,1,1,1458931532,1458931532,
GSM,641,1,1005,40811,,34.996077,1.860518,0,1,1,1458931532,1458931532,
GSM,641,1,1003,21513,,32.108136,0.063489,0,1,1,1458931532,1458931532,
GSM,641,1,1003,21133,,32.301463,0.353429,0,1,1,1458931532,1458931532,
GSM,641,1,1005,50363,,33.659669,1.831426,0,1,1,1458931532,1458931532,
GSM,641,1,161,14925,,34.189621,1.066642,3,2,1,1458931531,1464404971,
GSM,641,1,1003,21852,,32.041888,0.390775,0,1,1,1458931532,1458931532,
GSM,641,1,1003,14743,,32.527022,0.518648,0,1,1,1458931532,1458931532,
GSM,641,1,1006,23471,,30.063175,-0.148595,0,1,1,1458931532,1458931532,
GSM,641,1,1009,40171,,32.401527,1.339352,0,1,1,1458931533,1458931533,
GSM,641,1,1008,51221,,32.888015,0.803304,0,1,1,1458931533,1458931533,
GSM,641,1,1008,50512,,32.955195,0.373449,0,1,1,1458931532,1458931532,
GSM,641,1,1005,51601,,33.620863,1.754652,0,1,1,1458931532,1458931532,
GSM,641,1,1005,51613,,33.601039,1.733281,0,1,1,1458931532,1458931532,
GSM,641,1,1005,51623,,33.591691,1.727068,0,1,1,1458931532,1458931532,
GSM,641,1,1007,22923,,31.058416,-0.326587,0,1,1,1458931532,1458931532,
GSM,641,1,1009,40193,,32.189078,2.062225,0,1,1,1458931533,1458931533,
GSM,641,1,1006,21362,,30.078459,-0.171896,0,1,1,1458931532,1458931532,
GSM,641,1,1008,50203,,32.961678,0.377326,0,1,1,1458931532,1458931532,
GSM,641,1,1008,51683,,32.964171,0.381002,0,1,1,1458931533,1458931533,
GSM,641,1,1006,22413,,30.081624,-0.167925,0,1,1,1458931532,1458931532,
GSM,641,1,1007,21703,,30.864284,-0.485046,0,1,1,1458931532,1458931532,
GSM,641,1,1007,21691,,30.965598,-0.494485,0,1,1,1458931532,1458931532,
GSM,641,1,1005,51301,,34.116403,2.020954,0,1,1,1458931532,1458931532,
GSM,641,1,1009,40341,,32.272278,2.216022,0,1,1,1458931533,1458931533,
GSM,641,1,1009,41402,,32.046014,1.599022,0,1,1,1458931533,1458931533,
GSM,641,1,1009,40672,,32.112755,1.503439,0,1,1,1458931533,1458931533,
GSM,641,1,1009,40312,,32.033159,1.623138,0,1,1,1458931533,1458931533,
GSM,641,1,1012,21203,,31.329119,0.520653,0,1,1,1458931534,1458931534,
GSM,641,1,1012,20693,,30.703035,-0.078615,0,1,1,1458931534,1458931534,
GSM,641,1,1009,41002,,32.147524,1.991552,0,1,1,1458931533,1458931533,
GSM,641,1,1012,21242,,30.742231,0.583685,0,1,1,1458931534,1458931534,
GSM,641,1,1012,20942,,31.422311,0.54788,0,1,1,1458931534,1458931534,
GSM,641,1,1010,40982,,32.848017,1.275161,0,1,1,1458931533,1458931533,
GSM,641,1,1009,41581,,32.144688,1.957288,0,1,1,1458931533,1458931533,
GSM,641,1,1009,41003,,32.099444,1.918378,0,1,1,1458931533,1458931533,
GSM,641,1,1012,20692,,30.848989,-0.182383,0,1,1,1458931534,1458931534,
GSM,641,1,1013,21852,,32.032601,0.40987,0,1,1,1458931534,1458931534,
GSM,641,1,1016,22413,,30.028687,-0.160162,0,1,1,1458931534,1458931534,
GSM,641,1,1018,51952,,33.92733,0.525399,0,1,1,1458931534,1458931534,
GSM,641,1,1019,40032,,30.913649,3.008239,0,1,1,1458931534,1458931534,
GSM,641,1,1012,24343,,30.009844,0.144646,0,1,1,1458931534,1458931534,
GSM,641,1,1013,22223,,31.672834,0.454643,0,1,1,1458931534,1458931534,
GSM,641,1,1018,51921,,33.633793,0.621218,0,1,1,1458931534,1458931534,
GSM,641,1,1015,12723,,32.535695,0.583613,0,1,1,1458931534,1458931534,
GSM,641,1,1016,23473,,30.020693,-0.055761,0,1,1,1458931534,1458931534,
GSM,641,1,1013,21153,,32.123615,0.387679,0,1,1,1458931534,1458931534,
GSM,641,1,1018,52131,,34.07028,0.525881,0,1,1,1458931534,1458931534,
GSM,641,1,1018,51932,,33.940071,0.529606,0,1,1,1458931534,1458931534,
GSM,641,1,1015,12722,,32.532569,0.577831,0,1,1,1458931534,1458931534,
GSM,641,1,1013,22222,,31.716237,0.45062,0,1,1,1458931534,1458931534,
GSM,641,1,1016,23471,,30.028154,-0.141468,0,1,1,1458931534,1458931534,
GSM,641,1,1018,50792,,33.995248,0.497565,0,1,1,1458931534,1458931534,
GSM,641,1,1013,23551,,31.611181,0.477117,0,1,1,1458931534,1458931534,
GSM,641,1,1013,21162,,32.116116,0.390754,0,1,1,1458931534,1458931534,
GSM,641,1,1019,41411,,31.536438,2.332629,0,1,1,1458931534,1458931534,
GSM,641,1,1102,12672,,30.661508,-0.34162,0,1,1,1458931535,1458931535,
GSM,641,1,1209,40142,,32.486786,0.852658,0,1,1,1458931535,1458931535,
GSM,641,1,1209,40131,,32.508418,0.792601,0,1,1,1458931535,1458931535,
GSM,641,1,1102,7032,,30.661981,-0.3418,0,1,1,1458931535,1458931535,
GSM,641,1,1019,40382,,32.136646,3.002225,0,1,1,1458931534,1458931534,
GSM,641,1,1019,40651,,32.136961,3.002207,0,1,1,1458931534,1458931534,
GSM,641,1,1019,41301,,31.710791,2.573822,0,1,1,1458931534,1458931534,
GSM,641,1,1019,40443,,30.911938,3.021149,0,1,1,1458931534,1458931534,
GSM,641,1,1200,40161,,31.067655,2.730095,0,1,1,1458931535,1458931535,
GSM,641,1,1019,40373,,31.776298,2.577623,0,1,1,1458931534,1458931534,
GSM,641,1,1019,41342,,31.634585,2.568019,0,1,1,1458931534,1458931534,
GSM,641,1,1108,50201,,33.008251,0.395496,0,1,1,1458931535,1458931535,
GSM,641,1,1019,40431,,31.536439,2.332616,0,1,1,1458931534,1458931534,
GSM,641,1,1209,40132,,32.508418,0.792601,0,1,1,1458931535,1458931535,
GSM,641,1,1019,41472,,32.141897,3.001801,0,1,1,1458931534,1458931534,
GSM,641,1,1209,40293,,32.158058,1.451497,0,1,1,1458931535,1458931535,
GSM,641,1,1209,40612,,32.333942,2.266664,0,1,1,1458931535,1458931535,
GSM,641,1,1212,23311,,30.091703,0.17575,0,1,1,1458931536,1458931536,
GSM,641,1,1209,40613,,32.304594,2.248565,0,1,1,1458931535,1458931535,
GSM,641,1,1210,40293,,32.112745,1.443279,3897,2,1,1458931536,1465394354,
GSM,641,1,1210,40282,,32.475621,1.18145,11975,4,1,1458931536,1472676051,
GSM,641,1,1210,40671,,32.124896,1.47623,1168,2,1,1458931536,1465394355,
GSM,641,1,1210,40302,,32.125861,1.478299,1274,2,1,1458931536,1465394355,
GSM,641,1,1212,20262,,30.080454,0.176423,0,1,1,1458931536,1458931536,
GSM,641,1,1209,40582,,32.4673,1.047657,0,1,1,1458931535,1458931535,
GSM,641,1,1209,40671,,32.090575,1.508192,0,1,1,1458931535,1458931535,
GSM,641,1,1212,21352,,30.052292,-0.129291,0,1,1,1458931536,1458931536,
GSM,641,1,1210,40131,,32.4711,0.916981,0,1,1,1458931535,1458931535,
GSM,641,1,1209,40672,,32.085267,1.512252,0,1,1,1458931535,1458931535,
GSM,641,1,1212,22491,,30.503424,0.664268,0,1,1,1458931536,1458931536,
GSM,641,1,1212,21251,,30.58613,0.641616,0,1,1,1458931536,1458931536,
GSM,641,1,1209,41251,,32.463435,1.192764,0,1,1,1458931535,1458931535,
GSM,641,1,1212,21282,,30.32716,0.636715,0,1,1,1458931536,1458931536,
GSM,641,1,1209,41462,,32.300017,2.248266,0,1,1,1458931535,1458931535,
GSM,641,1,1210,40273,,32.470222,1.012174,175,3,1,1458931536,1472676051,
GSM,641,1,1209,40673,,32.061853,1.527994,0,1,1,1458931535,1458931535,
GSM,641,1,1219,40442,,31.148893,3.095319,0,1,1,1458931536,1458931536,
